PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FlrSF1st,FlrSF2nd,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,MapRefNo,Prop_Addr,YearBuilt_Group,HouseAge,RemodAge,TotalSF,TotalBath,RoadRail,GoodGarageType,Zone,CulDSac,Exterior1st_top,TwoStory,ExQual,LargerHouse,Remod,ExBsmtQual,HasFireplace,ExKitchen,ExterQual,BsmtQual,KitchenQual,ExterCond,Location_2,Location_3,Location_4,Foundation_CBlock,Foundation_PConc,Foundation_Slab,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,full_address,latitude,longitude
532376250,925,133500,20,RL,65.0,8638,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Story,5,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,No,ALQ,181.0,Unf,0.0,744.0,925.0,GasA,Gd,1,SBrkr,925,0,0,1.0,0.0,1,0,2,1,5,Typ,0,None,Detchd,1990.0,Unf,2.0,484.0,TA,TA,Y,203,74,0,0,0,None,None,0,10,2006,WD ,Normal,532376250.0,4015 TORONTO ST,1940-1979,43,43,1850.0,2.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1,0,0,0,1,0,0,0,0,0,"4015 TORONTO ST, Iowa, United STATES",42.035861571428576,-93.672579
535379110,1534,148000,70,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2Story,5,9,1895,1999,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,TA,Av,Unf,0.0,Unf,0.0,736.0,736.0,GasA,Ex,1,SBrkr,751,783,0,0.0,0.0,1,1,3,1,6,Typ,0,None,None,1895.0,None,0.0,0.0,None,None,N,0,112,0,0,0,None,None,0,7,2007,WD ,Normal,535379110.0,1412 KELLOGG AVE,Before 1900,112,8,2270.0,1.5,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0,0,0,1,0,0,0,0,0,0,"1412 KELLOGG AVE, Iowa, United STATES",42.03594679591837,-93.61386489795919
528235160,1959,215000,60,RL,59.0,11796,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Av,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,1,SBrkr,847,1112,0,0.0,0.0,2,1,4,1,8,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,434.0,TA,TA,Y,100,48,0,0,0,None,None,0,7,2007,WD ,Normal,528235160.0,3908 WELBECK DR,2000 and later,3,2,2806.0,2.5,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0,1,0,0,1,0,0,0,0,0,"3908 WELBECK DR, Iowa, United STATES",42.05971268357939,-93.64377151492386
905478030,1716,131000,50,RL,60.0,11409,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1.5Fin,5,4,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,No,LwQ,292.0,Unf,0.0,476.0,768.0,GasA,Gd,1,SBrkr,1148,568,0,0.0,0.0,1,1,3,1,8,Min2,1,Gd,Attchd,1949.0,Unf,1.0,281.0,TA,TA,Y,0,0,0,0,160,None,None,0,1,2009,WD ,Normal,905478030.0,3218 WEST ST,1940-1979,60,1,2484.0,1.5,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,"3218 WEST ST, Iowa, United STATES",42.024861032246065,-93.66069363575488
902102080,1230,110000,50,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,No,Unf,0.0,Unf,0.0,440.0,440.0,GasA,Gd,1,SBrkr,682,548,0,0.0,0.0,1,1,2,1,5,Typ,0,None,Detchd,1966.0,Unf,2.0,440.0,TA,TA,Y,74,0,128,0,0,MnPrv,None,0,5,2009,WD ,Normal,902102080.0,1203 BURNETT AVE,1900-1939,99,28,1670.0,1.5,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0,0,0,0,1,0,0,0,0,0,"1203 BURNETT AVE, Iowa, United STATES",42.03339248979592,-93.61561781632653
907414060,1422,179600,20,RL,63.0,8500,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,TA,Av,Unf,0.0,Unf,0.0,1422.0,1422.0,GasA,Ex,1,SBrkr,1422,0,0,0.0,0.0,2,0,3,1,7,Typ,0,None,Attchd,2004.0,RFn,2.0,626.0,TA,TA,Y,192,60,0,0,0,None,None,0,11,2007,WD ,Normal,907414060.0,4824 WALLER ST,2000 and later,3,3,2844.0,2.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0,1,0,0,1,0,0,0,0,0,"4824 WALLER ST, Iowa, United STATES",42.01355127272727,-93.68477896969698
532479020,1641,140000,50,RL,70.0,10759,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1.5Fin,5,4,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,No,LwQ,190.0,ALQ,811.0,0.0,1001.0,GasA,TA,1,SBrkr,1001,640,0,0.0,0.0,2,0,4,1,5,Typ,1,Gd,Detchd,1972.0,Unf,2.0,490.0,TA,TA,Y,0,0,92,0,0,GdPrv,None,0,7,2008,WD ,Normal,532479020.0,1306 SCOTT CIR,1940-1979,36,36,2642.0,2.0,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,3.0,1,0,0,1,0,0,0,0,0,0,"1306 SCOTT CIR, Iowa, United STATES",42.034612217391306,-93.660487
534429130,1248,151500,20,RL,80.0,10800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,7,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88.0,TA,No,ALQ,632.0,Unf,0.0,616.0,1248.0,GasA,Ex,1,SBrkr,1248,0,0,1.0,0.0,1,0,3,1,6,Typ,0,None,Attchd,1960.0,Unf,1.0,286.0,TA,TA,Y,0,0,0,0,0,MnPrv,None,0,5,2006,WD ,Normal,534429130.0,808 NARLAND DR,1940-1979,46,46,2496.0,2.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"808 NARLAND DR, Iowa, United STATES",42.04013450915821,-93.62208412387304
528365060,2418,341000,60,RL,96.0,10542,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,TA,Gd,GLQ,1173.0,Unf,0.0,138.0,1311.0,GasA,Ex,1,SBrkr,1325,1093,0,1.0,0.0,2,1,3,1,9,Typ,1,TA,Attchd,1993.0,RFn,3.0,983.0,TA,TA,Y,250,154,216,0,0,None,None,0,8,2008,WD ,Normal,528365060.0,2900 RIDGETOP RD,1980-1999,15,14,3729.0,3.5,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0,0,1,0,1,0,0,0,0,0,"2900 RIDGETOP RD, Iowa, United STATES",42.049582,-93.655958
533135020,1755,235000,60,RL,65.0,11949,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,2Story,7,8,1991,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,TA,No,GLQ,601.0,ALQ,216.0,158.0,975.0,GasA,Ex,1,SBrkr,975,780,0,0.0,1.0,2,1,3,1,7,Typ,1,TA,Attchd,1991.0,Unf,2.0,524.0,TA,TA,Y,502,60,0,0,0,GdPrv,None,0,7,2009,WD ,Normal,533135020.0,2614 SOUTHRIDGE CIR,1980-1999,18,1,2730.0,3.0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,0,0,1,0,1,0,0,0,0,0,"2614 SOUTHRIDGE CIR, Iowa, United STATES",42.04729657142857,-93.65029642857142
910203100,672,72000,30,RM,61.0,8534,Pave,None,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Story,4,4,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,No,Unf,0.0,Unf,0.0,432.0,432.0,GasA,TA,0,FuseA,672,0,0,0.0,0.0,1,0,2,1,4,Min1,0,None,None,1925.0,None,0.0,0.0,None,None,N,0,0,112,0,0,GdWo,None,0,6,2006,WD ,Normal,910203100.0,301 S RUSSELL AVE,1900-1939,81,56,1104.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,"301 S RUSSELL AVE, Iowa, United STATES",42.020318,-93.628408
905451390,1626,154000,50,RL,70.0,10512,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1.5Fin,6,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,No,BLQ,491.0,Unf,0.0,497.0,988.0,GasA,Ex,1,SBrkr,988,638,0,0.0,0.0,1,1,3,1,6,Typ,0,None,Attchd,1954.0,Unf,1.0,332.0,TA,TA,Y,366,0,0,0,0,None,None,0,5,2007,WD ,Normal,905451390.0,310 WESTWOOD DR,1940-1979,53,53,2614.0,1.5,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0,0,0,1,0,0,0,0,0,0,"310 WESTWOOD DR, Iowa, United STATES",42.0245466193626,-93.66738084341767
528164060,2470,615000,20,RL,106.0,12720,Pave,None,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Story,10,5,2003,2003,Hip,CompShg,MetalSd,MetalSd,Stone,680.0,TA,Gd,GLQ,2257.0,Unf,0.0,278.0,2535.0,GasA,Ex,1,SBrkr,2470,0,0,2.0,0.0,1,1,1,1,7,Typ,2,Gd,Attchd,2003.0,Fin,3.0,789.0,TA,TA,Y,154,65,0,0,216,None,None,0,2,2008,WD ,Normal,528164060.0,3320 FOXLEY DR,2000 and later,5,5,5005.0,3.5,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,0,0,1,0,1,0,0,0,0,0,"3320 FOXLEY DR, Iowa, United STATES",42.05847504704884,-93.65680995634683
907202010,1174,158000,20,RL,65.0,12250,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Story,5,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,TA,Mn,ALQ,781.0,Unf,0.0,83.0,864.0,GasA,Ex,1,SBrkr,1174,0,0,1.0,0.0,1,0,3,1,5,Typ,0,None,Attchd,1978.0,Unf,2.0,528.0,TA,TA,Y,211,0,280,0,0,None,None,0,5,2008,WD ,Normal,907202010.0,410 THACKERAY AVE,1940-1979,30,30,2038.0,2.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0,1,0,1,0,0,0,0,0,0,"410 THACKERAY AVE, Iowa, United STATES",42.01967954096487,-93.68657648378274
528186180,1324,254000,120,RL,48.0,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,TA,No,GLQ,863.0,Unf,0.0,461.0,1324.0,GasA,Ex,1,SBrkr,1324,0,0,1.0,0.0,2,0,2,1,6,Typ,1,Gd,Attchd,2006.0,Fin,2.0,550.0,TA,TA,Y,192,38,0,0,0,None,None,0,12,2009,WD ,Normal,528186180.0,3623 CHILTON AVE,2000 and later,3,3,2648.0,3.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0,0,1,0,1,0,0,0,0,1,"3623 CHILTON AVE, Iowa, United STATES",41.036593,-92.411182
528315060,2199,284500,75,RL,84.0,9660,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,2.5Unf,8,5,1997,1997,Hip,CompShg,HdBoard,HdBoard,BrkFace,1290.0,TA,No,Unf,0.0,Unf,0.0,1173.0,1173.0,GasA,Ex,1,SBrkr,1182,1017,0,0.0,0.0,2,1,3,1,9,Typ,1,TA,Attchd,1997.0,Fin,2.0,516.0,TA,TA,Y,0,131,0,0,0,None,None,0,9,2008,WD ,Normal,528315060.0,3142 BAYBERRY RD,1980-1999,11,11,3372.0,2.5,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0,0,1,0,1,0,0,0,0,0,"3142 BAYBERRY RD, Iowa, United STATES",42.05392142671923,-93.65478466554772
907180120,1588,214000,20,RL,78.0,10264,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,TA,Av,ALQ,1162.0,Unf,0.0,426.0,1588.0,GasA,Ex,1,SBrkr,1588,0,0,0.0,0.0,2,0,3,1,6,Typ,0,None,Attchd,1999.0,RFn,2.0,472.0,TA,TA,Y,158,29,0,0,0,None,None,0,8,2006,WD ,Normal,907180120.0,5325 CERVANTES DR,1980-1999,7,7,3176.0,2.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0,1,0,0,1,0,0,0,0,0,"5325 CERVANTES DR, Iowa, United STATES",42.01751131982996,-93.69065122622848
528429110,1464,282922,20,RL,49.0,15256,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,TA,Gd,GLQ,929.0,Unf,0.0,556.0,1485.0,GasA,Ex,1,SBrkr,1464,0,0,1.0,0.0,2,0,3,1,6,Typ,0,None,Attchd,2007.0,Unf,3.0,754.0,TA,TA,Y,168,160,0,0,0,None,None,0,8,2007,WD ,Normal,528429110.0,2416 DALTON CIR,2000 and later,0,0,2949.0,3.0,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0,0,1,0,1,0,0,0,0,0,"2416 DALTON CIR, Iowa, United STATES",,
902328100,1690,144000,75,RM,65.0,8850,Pave,None,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,No,Unf,0.0,Unf,0.0,815.0,815.0,GasA,Ex,1,SBrkr,815,875,0,0.0,0.0,1,0,3,1,7,Typ,1,Gd,Detchd,1916.0,Unf,1.0,225.0,TA,TA,Y,0,0,330,0,0,None,None,0,7,2006,ConLw,Normal,902328100.0,704 BURNETT AVE,1900-1939,90,56,2505.0,1.0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,"704 BURNETT AVE, Iowa, United STATES",42.02806730612245,-93.61530573469389
914476130,1210,148000,80,RL,140.0,11080,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,SLvl,6,6,1975,1975,Gable,CompShg,Plywood,Plywood,BrkFace,257.0,TA,Av,GLQ,576.0,Unf,0.0,552.0,1128.0,GasA,TA,1,SBrkr,1210,0,0,1.0,0.0,2,0,3,1,6,Typ,0,None,Attchd,1975.0,Unf,2.0,528.0,TA,TA,Y,0,0,0,0,0,None,None,0,5,2006,WD ,Normal,914476130.0,3007 DIAMOND ST,1940-1979,31,31,2338.0,3.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"3007 DIAMOND ST, Iowa, United STATES",41.9957645,-93.601227
535453020,1256,159000,20,RL,80.0,8000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,No,BLQ,476.0,Rec,488.0,292.0,1256.0,GasA,Gd,1,FuseA,1256,0,0,1.0,0.0,1,1,3,1,6,Typ,0,None,Attchd,1959.0,RFn,1.0,311.0,TA,TA,Y,0,240,0,0,0,None,None,0,5,2008,WD ,Normal,535453020.0,1523 GLENDALE AVE,1940-1979,49,49,2512.0,2.5,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1,0,0,0,1,0,0,0,0,0,"1523 GLENDALE AVE, Iowa, United STATES",42.03713342424243,-93.60600708080808
535379100,1130,120000,30,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Story,5,6,1920,1950,Hip,CompShg,Stucco,Stucco,None,0.0,TA,No,Rec,821.0,Unf,0.0,299.0,1120.0,GasA,Ex,1,SBrkr,1130,0,0,1.0,0.0,1,0,2,1,5,Typ,1,Gd,Detchd,1970.0,Unf,2.0,720.0,TA,TA,Y,229,0,0,0,0,None,None,0,6,2006,WD ,Normal,535379100.0,1408 KELLOGG AVE,1900-1939,86,56,2250.0,2.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,"1408 KELLOGG AVE, Iowa, United STATES",42.035903530612245,-93.61386526530612
905108190,858,134900,85,RL,47.5,7252,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,SFoyer,5,5,1982,1982,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Av,GLQ,685.0,Unf,0.0,173.0,858.0,GasA,TA,1,SBrkr,858,0,0,1.0,0.0,1,0,2,1,5,Typ,0,None,Detchd,1983.0,Unf,2.0,576.0,TA,TA,Y,120,0,0,0,0,None,None,0,4,2009,WD ,Normal,905108190.0,934 MESA VERDE PL,1980-1999,27,27,1716.0,2.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"934 MESA VERDE PL, Iowa, United STATES",42.03087976925107,-93.67154223074894
905201110,1188,185000,20,RL,88.0,14175,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosA,Norm,1Story,6,8,1956,1956,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,Gd,GLQ,776.0,Unf,0.0,212.0,988.0,GasA,TA,1,FuseA,1188,0,0,1.0,0.0,1,0,1,1,4,Typ,1,TA,Attchd,1956.0,Unf,2.0,621.0,TA,TA,Y,102,89,231,0,0,None,None,0,6,2008,WD ,Normal,905201110.0,1124 SCHOLL RD,1940-1979,52,52,2176.0,2.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"1124 SCHOLL RD, Iowa, United STATES",42.032558897959184,-93.6653221632653
903227090,1412,132500,50,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,Ex,1,FuseF,825,587,0,0.0,0.0,1,0,4,1,6,Typ,1,Gd,Detchd,1939.0,Unf,1.0,280.0,TA,TA,Y,45,0,0,0,0,None,None,0,5,2009,WD ,Normal,903227090.0,1206 MARSTON AVE,1900-1939,70,59,2192.0,1.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,"1206 MARSTON AVE, Iowa, United STATES",42.033455469387754,-93.62348414285714
905107300,1040,160500,80,RL,47.5,7176,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,Gd,Gd,GLQ,794.0,Unf,0.0,166.0,960.0,GasA,Fa,1,SBrkr,1040,0,0,1.0,0.0,1,0,3,1,6,Typ,1,Fa,Detchd,1979.0,Unf,2.0,616.0,TA,TA,Y,131,0,0,0,180,GdPrv,None,0,7,2006,WD ,Normal,905107300.0,3902 ARKANSAS DR,1940-1979,28,28,2000.0,2.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"3902 ARKANSAS DR, Iowa, United STATES",42.03134108089813,-93.67281318639581
903401070,1376,165000,50,RL,60.0,8850,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1.5Fin,6,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,No,Unf,0.0,Unf,0.0,768.0,768.0,GasA,Ex,1,SBrkr,752,624,0,0.0,0.0,1,0,3,1,7,Typ,0,None,Detchd,1977.0,Unf,2.0,576.0,TA,TA,P,0,54,144,0,0,None,None,0,2,2007,WD ,Normal,903401070.0,611 RIDGEWOOD AVE,1900-1939,87,57,2144.0,1.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0,0,0,0,1,0,0,0,0,0,"611 RIDGEWOOD AVE, Iowa, United STATES",42.02701343509556,-93.62547046323006
903230100,1301,100000,30,RM,60.0,6911,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Story,5,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Mn,LwQ,405.0,Unf,0.0,740.0,1145.0,GasA,TA,1,SBrkr,1301,0,0,0.0,0.0,1,0,2,1,5,Min1,0,None,Detchd,1965.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,None,None,0,10,2009,WD ,Normal,903230100.0,1015 CURTISS AVE,1900-1939,85,59,2446.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,"1015 CURTISS AVE, Iowa, United STATES",42.03150042455403,-93.62472727699644
527402130,936,111900,20,RL,68.0,10295,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Story,4,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,TA,Mn,Rec,252.0,Unf,0.0,684.0,936.0,GasA,TA,1,SBrkr,936,0,0,0.0,0.0,1,0,2,1,4,Typ,0,None,Attchd,1969.0,Unf,1.0,288.0,TA,TA,Y,16,0,0,0,0,None,None,0,9,2008,COD,Normal,527402130.0,1217 JEFFERSON ST,1940-1979,39,39,1872.0,1.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"1217 JEFFERSON ST, Iowa, United STATES",42.05536916392078,-93.6266190612291
909251080,1316,145000,70,RL,66.0,8969,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,2Story,6,6,1926,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,No,BLQ,379.0,Unf,0.0,265.0,644.0,GasA,Ex,1,SBrkr,672,644,0,1.0,0.0,1,0,2,1,6,Typ,1,Gd,Detchd,2001.0,Unf,1.0,369.0,TA,TA,P,0,0,0,0,192,MnPrv,None,0,7,2008,WD ,Normal,909251080.0,507 LYNN AVE,1900-1939,82,58,1960.0,2.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0,1,0,0,0,0,0,0,0,0,"507 LYNN AVE, Iowa, United STATES",42.01780281632653,-93.64647512244898
908201120,1440,118000,90,RL,92.0,12108,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Story,4,4,1955,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,270.0,TA,No,ALQ,133.0,Unf,0.0,1307.0,1440.0,GasA,TA,0,FuseF,1440,0,0,0.0,0.0,2,0,4,2,8,Typ,0,None,None,1955.0,None,0.0,0.0,None,None,Y,0,0,0,0,0,None,None,0,9,2008,WD ,Normal,908201120.0,3411 TRIPP ST 3413,1940-1979,53,53,2880.0,2.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0,0,0,1,0,0,0,1,0,0,"3411 TRIPP ST 3413, Iowa, United STATES",42.020221,-93.664918
533221080,1524,166000,160,FV,65.0,2998,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,TA,No,GLQ,353.0,Unf,0.0,403.0,756.0,GasA,Ex,1,SBrkr,768,756,0,0.0,0.0,2,1,2,1,4,Typ,0,None,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0,32,0,0,0,None,None,0,6,2006,WD ,Normal,533221080.0,2713 HAMPTON ST,1980-1999,6,6,2280.0,2.5,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0,0,1,0,1,0,0,0,0,1,"2713 HAMPTON ST, Iowa, United STATES",42.04615068202805,-93.64578297226852
